,Molecula,Afinidad_1,Afinidad_2,CNN afinity_1,CNN afinity_2,CNN_1,CNN_2,Ruta_1,Ruta_2,Target_1,Target_2
377,EGFR_MAPK1_325,-7.58557224,-6.34661818,6.8538518,6.238379,0.680848539,0.367817461,Mejores_poses/bases_conjuntas/EGFR_MAPK1_325_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_325_MAPK1.pdbqt,EGFR,MAPK1
378,EGFR_MAPK1_326,-7.48479652,-9.58195305,7.03305244,7.13182831,0.426008642,0.358362615,Mejores_poses/bases_conjuntas/EGFR_MAPK1_326_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_326_MAPK1.pdbqt,EGFR,MAPK1
379,EGFR_MAPK1_327,-7.89378452,-7.32525158,6.82845163,6.97138166,0.699447751,0.589981616,Mejores_poses/bases_conjuntas/EGFR_MAPK1_327_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_327_MAPK1.pdbqt,EGFR,MAPK1
380,EGFR_MAPK1_328,-7.69232702,-9.09605026,6.98744631,6.6862545,0.720432222,0.353927851,Mejores_poses/bases_conjuntas/EGFR_MAPK1_328_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_328_MAPK1.pdbqt,EGFR,MAPK1
381,EGFR_MAPK1_329,-8.57792091,-7.71364355,6.28515005,6.40672159,0.403173149,0.415328979,Mejores_poses/bases_conjuntas/EGFR_MAPK1_329_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_329_MAPK1.pdbqt,EGFR,MAPK1
382,EGFR_MAPK1_33,-7.14085007,-8.64006233,7.82423401,6.95083666,0.804514289,0.695087552,Mejores_poses/bases_conjuntas/EGFR_MAPK1_33_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_33_MAPK1.pdbqt,EGFR,MAPK1
383,EGFR_MAPK1_330,-6.6662426,-8.42923832,6.7707386,7.11123705,0.683940411,0.444574356,Mejores_poses/bases_conjuntas/EGFR_MAPK1_330_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_330_MAPK1.pdbqt,EGFR,MAPK1
384,EGFR_MAPK1_331,-7.47250891,-9.3712244,6.96954536,7.47843027,0.871490836,0.689103723,Mejores_poses/bases_conjuntas/EGFR_MAPK1_331_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_331_MAPK1.pdbqt,EGFR,MAPK1
385,EGFR_MAPK1_332,-7.76468372,-9.51665401,6.31984282,6.96329927,0.821581244,0.851177454,Mejores_poses/bases_conjuntas/EGFR_MAPK1_332_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_332_MAPK1.pdbqt,EGFR,MAPK1
386,EGFR_MAPK1_333,-7.71718788,-7.51579285,6.60384417,6.54966402,0.530298412,0.403574646,Mejores_poses/bases_conjuntas/EGFR_MAPK1_333_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_333_MAPK1.pdbqt,EGFR,MAPK1
387,EGFR_MAPK1_334,-7.71827459,-7.13182354,6.89477968,6.34888458,0.539293349,0.577286065,Mejores_poses/bases_conjuntas/EGFR_MAPK1_334_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_334_MAPK1.pdbqt,EGFR,MAPK1
388,EGFR_MAPK1_335,-8.68873405,-7.99594021,7.5044117,6.69105673,0.598044634,0.564810812,Mejores_poses/bases_conjuntas/EGFR_MAPK1_335_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_335_MAPK1.pdbqt,EGFR,MAPK1
389,EGFR_MAPK1_336,-8.16214752,-6.40647459,6.36609459,5.70205688,0.554332495,0.440602034,Mejores_poses/bases_conjuntas/EGFR_MAPK1_336_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_336_MAPK1.pdbqt,EGFR,MAPK1
390,EGFR_MAPK1_337,-10.258769,-6.8978734,6.19708586,5.56942606,0.535266638,0.449016273,Mejores_poses/bases_conjuntas/EGFR_MAPK1_337_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_337_MAPK1.pdbqt,EGFR,MAPK1
391,EGFR_MAPK1_338,-7.72834826,-7.02998304,5.93989563,5.96765327,0.385960162,0.544915855,Mejores_poses/bases_conjuntas/EGFR_MAPK1_338_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_338_MAPK1.pdbqt,EGFR,MAPK1
392,EGFR_MAPK1_339,-9.71361446,-6.19903708,7.38312769,5.33522177,0.576688409,0.300659597,Mejores_poses/bases_conjuntas/EGFR_MAPK1_339_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_339_MAPK1.pdbqt,EGFR,MAPK1
393,EGFR_MAPK1_34,-6.96025801,-6.94792461,7.00227118,6.12149286,0.773335576,0.52933079,Mejores_poses/bases_conjuntas/EGFR_MAPK1_34_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_34_MAPK1.pdbqt,EGFR,MAPK1
394,EGFR_MAPK1_340,-9.4793396,-8.67385483,7.28676748,6.51129007,0.449561059,0.508180261,Mejores_poses/bases_conjuntas/EGFR_MAPK1_340_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_340_MAPK1.pdbqt,EGFR,MAPK1
395,EGFR_MAPK1_341,-7.69723749,-7.29048538,7.06393051,7.05269051,0.822674096,0.585752904,Mejores_poses/bases_conjuntas/EGFR_MAPK1_341_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_341_MAPK1.pdbqt,EGFR,MAPK1
396,EGFR_MAPK1_342,-9.21370411,-9.627141,7.51750183,7.32561684,0.857699275,0.757401109,Mejores_poses/bases_conjuntas/EGFR_MAPK1_342_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_342_MAPK1.pdbqt,EGFR,MAPK1
397,EGFR_MAPK1_343,-8.01200485,-8.82062817,5.596838,6.88840866,0.424627602,0.694028139,Mejores_poses/bases_conjuntas/EGFR_MAPK1_343_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_343_MAPK1.pdbqt,EGFR,MAPK1
398,EGFR_MAPK1_344,-7.86573601,-8.14372826,6.985394,7.53294134,0.664814949,0.523666263,Mejores_poses/bases_conjuntas/EGFR_MAPK1_344_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_344_MAPK1.pdbqt,EGFR,MAPK1
399,EGFR_MAPK1_345,-6.73911619,-7.3210516,6.18851614,7.09244776,0.784125209,0.853025734,Mejores_poses/bases_conjuntas/EGFR_MAPK1_345_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_345_MAPK1.pdbqt,EGFR,MAPK1
400,EGFR_MAPK1_346,-8.80304623,-7.2815361,6.87195444,6.54806662,0.831089854,0.66681993,Mejores_poses/bases_conjuntas/EGFR_MAPK1_346_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_346_MAPK1.pdbqt,EGFR,MAPK1
401,EGFR_MAPK1_347,-9.5834446,-8.30132771,6.60199881,6.99579096,0.766926646,0.91002804,Mejores_poses/bases_conjuntas/EGFR_MAPK1_347_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_347_MAPK1.pdbqt,EGFR,MAPK1
402,EGFR_MAPK1_348,-7.59121275,-7.03985786,6.30288887,5.42121172,0.73694551,0.567595303,Mejores_poses/bases_conjuntas/EGFR_MAPK1_348_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_348_MAPK1.pdbqt,EGFR,MAPK1
403,EGFR_MAPK1_349,-7.42753267,-8.14858913,6.57192469,7.27145624,0.631899178,0.668689966,Mejores_poses/bases_conjuntas/EGFR_MAPK1_349_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_349_MAPK1.pdbqt,EGFR,MAPK1
404,EGFR_MAPK1_35,-7.84057903,-8.96603966,6.7394371,6.88298655,0.543687642,0.522753894,Mejores_poses/bases_conjuntas/EGFR_MAPK1_35_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_35_MAPK1.pdbqt,EGFR,MAPK1
405,EGFR_MAPK1_350,-7.1627717,-7.35922432,7.17280817,6.89842415,0.774654984,0.352223575,Mejores_poses/bases_conjuntas/EGFR_MAPK1_350_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_350_MAPK1.pdbqt,EGFR,MAPK1
406,EGFR_MAPK1_351,-7.51487446,-8.68254852,7.03305292,6.96263885,0.796990633,0.649489105,Mejores_poses/bases_conjuntas/EGFR_MAPK1_351_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_351_MAPK1.pdbqt,EGFR,MAPK1
407,EGFR_MAPK1_352,-8.97635174,-7.79973984,6.66243362,6.66304255,0.658420444,0.741511464,Mejores_poses/bases_conjuntas/EGFR_MAPK1_352_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_352_MAPK1.pdbqt,EGFR,MAPK1
408,EGFR_MAPK1_353,-7.99415922,-8.3776207,7.20304489,7.40204,0.699824691,0.550783038,Mejores_poses/bases_conjuntas/EGFR_MAPK1_353_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_353_MAPK1.pdbqt,EGFR,MAPK1
409,EGFR_MAPK1_354,-7.81017685,-8.3746233,6.68852568,7.08009768,0.800390184,0.666537404,Mejores_poses/bases_conjuntas/EGFR_MAPK1_354_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_354_MAPK1.pdbqt,EGFR,MAPK1
410,EGFR_MAPK1_355,-8.29471207,-7.18085814,5.8140626,5.51910448,0.793194473,0.636175394,Mejores_poses/bases_conjuntas/EGFR_MAPK1_355_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_355_MAPK1.pdbqt,EGFR,MAPK1
411,EGFR_MAPK1_356,-8.40261936,-7.11336803,5.35088873,6.37046862,0.682375252,0.756521821,Mejores_poses/bases_conjuntas/EGFR_MAPK1_356_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_356_MAPK1.pdbqt,EGFR,MAPK1
412,EGFR_MAPK1_357,-8.46535873,-10.832468,6.27491617,6.88532639,0.753411293,0.617205799,Mejores_poses/bases_conjuntas/EGFR_MAPK1_357_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_357_MAPK1.pdbqt,EGFR,MAPK1
413,EGFR_MAPK1_358,-9.44459343,-6.89951849,6.69617605,6.83046341,0.558812082,0.812916577,Mejores_poses/bases_conjuntas/EGFR_MAPK1_358_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_358_MAPK1.pdbqt,EGFR,MAPK1
414,EGFR_MAPK1_359,-8.9910059,-8.95064926,6.32546473,5.82250214,0.779578805,0.749090552,Mejores_poses/bases_conjuntas/EGFR_MAPK1_359_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_359_MAPK1.pdbqt,EGFR,MAPK1
415,EGFR_MAPK1_36,-8.03500366,-8.25803566,6.84733057,7.26791573,0.819544256,0.536865652,Mejores_poses/bases_conjuntas/EGFR_MAPK1_36_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_36_MAPK1.pdbqt,EGFR,MAPK1
416,EGFR_MAPK1_360,-9.04904938,-9.35009193,6.55956507,6.24140596,0.798523366,0.823190093,Mejores_poses/bases_conjuntas/EGFR_MAPK1_360_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_360_MAPK1.pdbqt,EGFR,MAPK1
417,EGFR_MAPK1_361,-8.04128551,-8.69692898,6.7645402,7.03689766,0.813982427,0.54338187,Mejores_poses/bases_conjuntas/EGFR_MAPK1_361_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_361_MAPK1.pdbqt,EGFR,MAPK1
418,EGFR_MAPK1_362,-7.47902203,-7.12340832,7.23149347,6.67685747,0.62078923,0.648585796,Mejores_poses/bases_conjuntas/EGFR_MAPK1_362_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_362_MAPK1.pdbqt,EGFR,MAPK1
419,EGFR_MAPK1_363,-7.26661634,-8.13140392,7.2132802,7.06469393,0.776841044,0.423647732,Mejores_poses/bases_conjuntas/EGFR_MAPK1_363_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_363_MAPK1.pdbqt,EGFR,MAPK1
420,EGFR_MAPK1_364,-7.53293705,-8.71918964,6.23974037,7.11115694,0.832752645,0.701365232,Mejores_poses/bases_conjuntas/EGFR_MAPK1_364_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_364_MAPK1.pdbqt,EGFR,MAPK1
421,EGFR_MAPK1_365,-7.40762281,-7.92513657,6.71509171,6.3276782,0.497063994,0.283597976,Mejores_poses/bases_conjuntas/EGFR_MAPK1_365_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_365_MAPK1.pdbqt,EGFR,MAPK1
422,EGFR_MAPK1_366,-7.1142087,-9.08862972,7.04815912,7.25757647,0.511003256,0.554273307,Mejores_poses/bases_conjuntas/EGFR_MAPK1_366_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_366_MAPK1.pdbqt,EGFR,MAPK1
423,EGFR_MAPK1_367,-6.68263769,-7.84801435,6.32619476,6.98236847,0.528706968,0.641323566,Mejores_poses/bases_conjuntas/EGFR_MAPK1_367_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_367_MAPK1.pdbqt,EGFR,MAPK1
424,EGFR_MAPK1_368,-7.32863903,-9.07492828,7.0384388,7.1401763,0.562594414,0.602590501,Mejores_poses/bases_conjuntas/EGFR_MAPK1_368_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_368_MAPK1.pdbqt,EGFR,MAPK1
425,EGFR_MAPK1_369,-9.22029686,-8.74437714,6.95722723,7.18668413,0.623129964,0.724632621,Mejores_poses/bases_conjuntas/EGFR_MAPK1_369_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_369_MAPK1.pdbqt,EGFR,MAPK1
426,EGFR_MAPK1_37,-7.85139656,-6.76424837,6.54631758,6.62170935,0.333521903,0.630156457,Mejores_poses/bases_conjuntas/EGFR_MAPK1_37_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_37_MAPK1.pdbqt,EGFR,MAPK1
427,EGFR_MAPK1_370,-9.41170216,-8.09796238,7.48445082,6.94071531,0.475952059,0.303859979,Mejores_poses/bases_conjuntas/EGFR_MAPK1_370_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_370_MAPK1.pdbqt,EGFR,MAPK1
428,EGFR_MAPK1_371,-7.46259737,-6.17668486,5.88066244,6.05096006,0.672019482,0.524149954,Mejores_poses/bases_conjuntas/EGFR_MAPK1_371_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_371_MAPK1.pdbqt,EGFR,MAPK1
429,EGFR_MAPK1_372,-9.36507797,-7.94969511,7.43256044,6.84995794,0.363065481,0.622496665,Mejores_poses/bases_conjuntas/EGFR_MAPK1_372_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_372_MAPK1.pdbqt,EGFR,MAPK1
430,EGFR_MAPK1_373,-8.62107086,-10.6246595,6.99279404,7.78940153,0.700900733,0.697326005,Mejores_poses/bases_conjuntas/EGFR_MAPK1_373_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_373_MAPK1.pdbqt,EGFR,MAPK1
431,EGFR_MAPK1_374,-6.30948877,-7.88515854,5.57666636,5.41396189,0.570421398,0.474507332,Mejores_poses/bases_conjuntas/EGFR_MAPK1_374_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_374_MAPK1.pdbqt,EGFR,MAPK1
432,EGFR_MAPK1_375,-8.17664528,-9.16572762,6.45786667,7.22113991,0.810458541,0.740271449,Mejores_poses/bases_conjuntas/EGFR_MAPK1_375_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_375_MAPK1.pdbqt,EGFR,MAPK1
433,EGFR_MAPK1_376,-7.54345608,-7.75326014,7.34329271,6.48623896,0.843728483,0.599387646,Mejores_poses/bases_conjuntas/EGFR_MAPK1_376_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_376_MAPK1.pdbqt,EGFR,MAPK1
434,EGFR_MAPK1_377,-7.53238344,-7.1640048,6.89357758,6.38542509,0.84391439,0.455116451,Mejores_poses/bases_conjuntas/EGFR_MAPK1_377_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_377_MAPK1.pdbqt,EGFR,MAPK1
435,EGFR_MAPK1_378,-7.1496439,-7.74657154,6.80848169,7.08372259,0.556224883,0.541946292,Mejores_poses/bases_conjuntas/EGFR_MAPK1_378_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_378_MAPK1.pdbqt,EGFR,MAPK1
436,EGFR_MAPK1_379,-7.69985199,-6.9732337,6.88020468,6.09792185,0.74227351,0.642390966,Mejores_poses/bases_conjuntas/EGFR_MAPK1_379_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_379_MAPK1.pdbqt,EGFR,MAPK1
437,EGFR_MAPK1_38,-7.89717817,-6.53478289,6.68789625,6.19178391,0.605163753,0.437785506,Mejores_poses/bases_conjuntas/EGFR_MAPK1_38_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_38_MAPK1.pdbqt,EGFR,MAPK1
438,EGFR_MAPK1_380,-7.5187521,-8.44581127,6.61392212,6.68061829,0.911960185,0.752133489,Mejores_poses/bases_conjuntas/EGFR_MAPK1_380_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_380_MAPK1.pdbqt,EGFR,MAPK1
439,EGFR_MAPK1_381,-6.0606451,-7.44069958,6.54726553,6.67507505,0.490268737,0.366655052,Mejores_poses/bases_conjuntas/EGFR_MAPK1_381_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_381_MAPK1.pdbqt,EGFR,MAPK1
440,EGFR_MAPK1_382,-7.3933506,-9.46068764,7.31480074,7.17671824,0.870298028,0.553758323,Mejores_poses/bases_conjuntas/EGFR_MAPK1_382_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_382_MAPK1.pdbqt,EGFR,MAPK1
441,EGFR_MAPK1_383,-7.49549723,-8.39985943,6.4794445,7.12287521,0.562132955,0.363250971,Mejores_poses/bases_conjuntas/EGFR_MAPK1_383_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_383_MAPK1.pdbqt,EGFR,MAPK1
442,EGFR_MAPK1_384,-7.22237635,-6.52575064,7.48157549,6.64391375,0.909360111,0.699311078,Mejores_poses/bases_conjuntas/EGFR_MAPK1_384_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_384_MAPK1.pdbqt,EGFR,MAPK1
443,EGFR_MAPK1_385,-7.31455421,-7.95877934,7.51480627,6.47632217,0.888178885,0.585840046,Mejores_poses/bases_conjuntas/EGFR_MAPK1_385_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_385_MAPK1.pdbqt,EGFR,MAPK1
444,EGFR_MAPK1_386,-7.58427668,-9.13427734,6.45773935,6.87523794,0.769776404,0.480621964,Mejores_poses/bases_conjuntas/EGFR_MAPK1_386_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_386_MAPK1.pdbqt,EGFR,MAPK1
445,EGFR_MAPK1_387,-7.59157848,-7.26179743,7.04250669,6.79188728,0.780465901,0.631084919,Mejores_poses/bases_conjuntas/EGFR_MAPK1_387_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_387_MAPK1.pdbqt,EGFR,MAPK1
446,EGFR_MAPK1_388,-9.23702335,-7.58050585,7.92163324,6.70726061,0.741011679,0.309044361,Mejores_poses/bases_conjuntas/EGFR_MAPK1_388_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_388_MAPK1.pdbqt,EGFR,MAPK1
447,EGFR_MAPK1_389,-7.04045439,-6.98277044,5.94836664,6.70833397,0.523793817,0.646990776,Mejores_poses/bases_conjuntas/EGFR_MAPK1_389_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_389_MAPK1.pdbqt,EGFR,MAPK1
448,EGFR_MAPK1_39,-6.89378643,-6.5385294,7.14340353,7.06196594,0.782181144,0.712774277,Mejores_poses/bases_conjuntas/EGFR_MAPK1_39_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_39_MAPK1.pdbqt,EGFR,MAPK1
449,EGFR_MAPK1_390,-7.34825945,-7.10896921,6.84622574,6.99904585,0.546520293,0.651042402,Mejores_poses/bases_conjuntas/EGFR_MAPK1_390_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_390_MAPK1.pdbqt,EGFR,MAPK1
450,EGFR_MAPK1_391,-9.38195705,-9.76819038,7.18133926,7.49671364,0.448492676,0.789254189,Mejores_poses/bases_conjuntas/EGFR_MAPK1_391_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_391_MAPK1.pdbqt,EGFR,MAPK1
451,EGFR_MAPK1_392,-7.58615208,-9.8660326,7.12890625,7.60906792,0.724316835,0.780357361,Mejores_poses/bases_conjuntas/EGFR_MAPK1_392_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_392_MAPK1.pdbqt,EGFR,MAPK1
452,EGFR_MAPK1_393,-8.29194069,-7.00376177,6.80239868,5.92243052,0.889709175,0.701265574,Mejores_poses/bases_conjuntas/EGFR_MAPK1_393_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_393_MAPK1.pdbqt,EGFR,MAPK1
453,EGFR_MAPK1_394,-6.61878681,-7.91951847,7.13654137,6.75629425,0.876357317,0.525439501,Mejores_poses/bases_conjuntas/EGFR_MAPK1_394_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_394_MAPK1.pdbqt,EGFR,MAPK1
454,EGFR_MAPK1_395,-7.11163187,-8.77538776,6.9871192,6.88622665,0.63791573,0.563638687,Mejores_poses/bases_conjuntas/EGFR_MAPK1_395_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_395_MAPK1.pdbqt,EGFR,MAPK1
455,EGFR_MAPK1_396,-8.63324356,-6.89573097,7.04774714,5.54585648,0.609939814,0.22390382,Mejores_poses/bases_conjuntas/EGFR_MAPK1_396_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_396_MAPK1.pdbqt,EGFR,MAPK1
456,EGFR_MAPK1_397,-7.54979563,-6.38688707,6.94741011,6.46964788,0.673450708,0.508321762,Mejores_poses/bases_conjuntas/EGFR_MAPK1_397_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_397_MAPK1.pdbqt,EGFR,MAPK1
457,EGFR_MAPK1_398,-9.74105167,-9.48113537,7.34620476,7.29952192,0.572022557,0.464182377,Mejores_poses/bases_conjuntas/EGFR_MAPK1_398_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_398_MAPK1.pdbqt,EGFR,MAPK1
458,EGFR_MAPK1_399,-8.2966423,-7.32915211,6.38351679,6.43041468,0.661462963,0.721634626,Mejores_poses/bases_conjuntas/EGFR_MAPK1_399_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_399_MAPK1.pdbqt,EGFR,MAPK1
459,EGFR_MAPK1_4,-7.75002241,-8.71222878,6.99550676,7.38326883,0.780635536,0.52643317,Mejores_poses/bases_conjuntas/EGFR_MAPK1_4_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_4_MAPK1.pdbqt,EGFR,MAPK1
460,EGFR_MAPK1_40,-7.43316555,-7.45189905,6.60646963,6.64991331,0.697023809,0.454024613,Mejores_poses/bases_conjuntas/EGFR_MAPK1_40_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_40_MAPK1.pdbqt,EGFR,MAPK1
461,EGFR_MAPK1_400,-9.91405964,-6.53735256,7.55797148,5.95746183,0.713421226,0.6750862,Mejores_poses/bases_conjuntas/EGFR_MAPK1_400_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_400_MAPK1.pdbqt,EGFR,MAPK1
462,EGFR_MAPK1_401,-7.97099495,-7.56523514,6.76195574,6.75124741,0.587543428,0.719055474,Mejores_poses/bases_conjuntas/EGFR_MAPK1_401_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_401_MAPK1.pdbqt,EGFR,MAPK1
463,EGFR_MAPK1_402,-7.24717999,-7.45464373,6.46797895,6.4630661,0.503225267,0.482575357,Mejores_poses/bases_conjuntas/EGFR_MAPK1_402_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_402_MAPK1.pdbqt,EGFR,MAPK1
464,EGFR_MAPK1_403,-7.61803579,-6.35998297,6.74949646,6.1290822,0.774657071,0.508847296,Mejores_poses/bases_conjuntas/EGFR_MAPK1_403_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_403_MAPK1.pdbqt,EGFR,MAPK1
465,EGFR_MAPK1_404,-7.78613806,-8.87174416,7.30272055,8.23910999,0.621810973,0.555703521,Mejores_poses/bases_conjuntas/EGFR_MAPK1_404_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_404_MAPK1.pdbqt,EGFR,MAPK1
466,EGFR_MAPK1_405,-8.02590275,-9.21220779,7.46685362,7.24466324,0.856597424,0.673348069,Mejores_poses/bases_conjuntas/EGFR_MAPK1_405_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_405_MAPK1.pdbqt,EGFR,MAPK1
467,EGFR_MAPK1_406,-9.83212185,-10.0090418,6.66662169,7.78209829,0.67411232,0.848238707,Mejores_poses/bases_conjuntas/EGFR_MAPK1_406_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_406_MAPK1.pdbqt,EGFR,MAPK1
468,EGFR_MAPK1_407,-7.71353579,-7.31344604,6.37334633,7.00692511,0.702342212,0.661990404,Mejores_poses/bases_conjuntas/EGFR_MAPK1_407_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_407_MAPK1.pdbqt,EGFR,MAPK1
469,EGFR_MAPK1_408,-6.57103491,-8.06989956,6.28059912,6.8275609,0.558387816,0.441753387,Mejores_poses/bases_conjuntas/EGFR_MAPK1_408_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_408_MAPK1.pdbqt,EGFR,MAPK1
470,EGFR_MAPK1_409,-7.38158226,-8.12516499,7.41798353,6.33395815,0.843699753,0.426989317,Mejores_poses/bases_conjuntas/EGFR_MAPK1_409_EGFR.pdbqt,Mejores_poses/bases_conjuntas/EGFR_MAPK1_409_MAPK1.pdbqt,EGFR,MAPK1
